"","X","UNICODE","codeLoc","LATITUDE","LONGITUDE","check","recent_insp","condition","probability","uncertainty","recentinsp","not_sprayed","group_num","order","color"
"1289",1289,"1.8.5.361","1.8.5",-16.44955047,-71.5147534,0,"2007-01-20",1,0.0743561335550073,0.141440857327191,37,0,135,7,"gray"
"1354",1354,"1.8.6.3","1.8.6",-16.44935167,-71.51470052,0,"2007-07-16",1,0.0721479856351745,0.132968410718712,42,0,135,8,"gray"
"521",521,"1.8.8.40","1.8.8",-16.44601502,-71.51797383,0,"2007-05-09",1,0.077721404323743,0.14602666034185,14,0,136,1,"blue"
"520",520,"1.8.8.39","1.8.8",-16.44612255,-71.51784419,0,"2007-05-09",1,0.0776886521855329,0.147759750113147,14,0,136,2,"gray"
"585",585,"1.8.8.71","1.8.8",-16.44627728,-71.51800257,0,"2006-11-03",1,0.0745164915698033,0.142048415040856,17,0,136,3,"gray"
"523",523,"1.8.8.45","1.8.8",-16.44586987,-71.51798597,0,"2006-10-30",1,0.0745115501876382,0.138714669970084,23,0,136,4,"gray"
"508",508,"1.8.8.47","1.8.8",-16.44593536,-71.51779623,0,"2007-05-09",1,0.0745056757118188,0.13915291858335,14,0,136,5,"gray"
"546",546,"1.8.8.70","1.8.8",-16.44621861,-71.51807974,0,"2006-10-31",1,0.0730552083018876,0.137757999329392,23,0,136,6,"gray"
"534",534,"1.8.8.69","1.8.8",-16.44616257,-71.51816522,0,"2007-05-10",1,0.0729322468154535,0.135496200946565,15,0,136,7,"gray"
"543",543,"1.8.8.46","1.8.8",-16.44590772,-71.51788545,0,"2007-05-14",2,0.0703870384176832,0.130009198636765,17,0,136,8,"gray"
"509",509,"1.8.8.48","1.8.8",-16.44598056,-71.51769928,0,"2007-05-09",1,0.0699585558485122,0.131640567093034,14,0,136,9,"gray"
"535",535,"1.8.8.73","1.8.8",-16.44637634,-71.51784056,0,"2007-05-14",1,0.0699025858488396,0.134362948125167,17,0,136,10,"gray"
"624",624,"1.8.8.72","1.8.8",-16.44633078,-71.51792469,0,"2007-05-23",1,0.0697346656359894,0.133460314069205,24,0,136,11,"gray"
"507",507,"1.8.8.41","1.8.8",-16.44590873,-71.51810869,0,"2018-11-07",1,0.0691259511990046,0.128848716444009,61,0,136,12,"gray"
"506",506,"1.8.8.38","1.8.8",-16.44617582,-71.51776376,0,"2007-05-09",1,0.0683072456963719,0.130013057584504,14,0,136,13,"gray"
"524",524,"1.8.8.49","1.8.8",-16.44600905,-71.51760053,0,"2007-05-16",1,0.0656546783376308,0.123888162967935,19,0,136,14,"gray"
"505",505,"1.8.8.37","1.8.8",-16.44620515,-71.51770343,0,"2007-05-11",1,0.0654045414789419,0.124417120785811,16,0,136,15,"gray"
"1347",1347,"1.8.4.50","1.8.4",-16.4511493,-71.51080025,0,"2007-07-09",1,0.0771091376486391,0.14689764489356,39,0,137,1,"blue"
"1291",1291,"1.8.5.391","1.8.5",-16.44924359,-71.51547736,0,"2007-01-20",1,0.0770482716727832,0.149376942571574,31,0,138,1,"blue"
"1512",1512,"1.8.6.168","1.8.6",-16.44908025,-71.51524569,0,"2007-12-10",1,0.0705105353881583,0.134438075506822,51,0,138,2,"gray"
"887",887,"1.8.5.397A","1.8.5",-16.44905708,-71.51561166,0,"2007-06-24",1,0.0693639310461712,0.132503884709782,37,0,138,3,"gray"
"1461",1461,"1.8.6.169","1.8.6",-16.44903986,-71.51531987,0,"2018-11-13",1,0.0687525465764473,0.130347686195506,65,0,138,4,"gray"
"1000",1000,"1.8.5.393","1.8.5",-16.44934655,-71.51521366,0,"2018-11-16",1,0.0680839360208661,0.131374306178042,67,0,138,5,"gray"
"886",886,"1.8.5.397","1.8.5",-16.44903981,-71.5156852,0,"2007-06-04",1,0.066517866032499,0.126701985525392,25,0,138,6,"gray"
"1292",1292,"1.8.5.397B","1.8.5",-16.44908409,-71.51564692,0,"2007-01-20",1,0.0664601269506062,0.126950937723071,33,0,138,7,"gray"
"1103",1103,"1.8.5.392","1.8.5",-16.44930411,-71.51532922,0,"2007-06-15",1,0.0663200437748317,0.128031097483438,34,0,138,8,"gray"
"749",749,"1.8.7.53","1.8.7",-16.44621719,-71.51392534,0,"2007-07-13",1,0.0767541743179252,0.147700464185758,41,0,139,1,"blue"
"779",779,"1.8.7.56","1.8.7",-16.44594695,-71.51395984,0,"2007-07-09",1,0.0731418513810676,0.14043026826545,39,0,139,2,"gray"
"712",712,"1.8.7.47","1.8.7",-16.44620449,-71.5143033,0,"2007-07-10",1,0.0729145065982343,0.140944801179411,40,0,139,3,"gray"
"856",856,"1.8.7.48","1.8.7",-16.44622781,-71.51416129,0,"2007-07-19",1,0.0723475951922698,0.139691280906604,43,0,139,4,"gray"
"723",723,"1.8.7.52","1.8.7",-16.44594016,-71.51418837,0,"2007-07-10",1,0.0689908241452977,0.13246534762024,40,0,139,5,"gray"
"918",918,"1.8.7.54","1.8.7",-16.44612051,-71.51394317,0,"2007-07-10",1,0.0682214936768312,0.130897063383843,40,0,139,6,"gray"
"714",714,"1.8.7.55","1.8.7",-16.44604484,-71.51395212,0,"2007-07-10",1,0.0680467396695651,0.130466435066479,40,0,139,7,"gray"
"721",721,"1.8.7.49","1.8.7",-16.44615241,-71.5141634,0,"2007-07-10",1,0.0674183524256875,0.129775653405672,40,0,139,8,"gray"
"722",722,"1.8.7.51","1.8.7",-16.44601217,-71.51418804,0,"2007-07-10",1,0.0669994468551678,0.128671940508638,40,0,139,9,"gray"
"713",713,"1.8.7.50","1.8.7",-16.44608083,-71.51417207,0,"2007-07-10",1,0.0663827012389304,0.127563553542346,40,0,139,10,"gray"
"445",445,"1.8.10.42","1.8.10",-16.44714056,-71.51928894,0,"2007-04-11",1,0.076553457433132,0.147006252009453,4,0,140,1,"blue"
"466",466,"1.8.10.16","1.8.10",-16.44738177,-71.51948356,0,"2006-09-15",1,0.0730789181941016,0.142219496028163,6,0,140,2,"gray"
"409",409,"1.8.10.43","1.8.10",-16.44708847,-71.51936214,0,"2007-04-11",1,0.068618485619886,0.130387118623975,4,0,140,3,"gray"
"430",430,"1.8.10.15","1.8.10",-16.4473446,-71.51937994,0,"2018-11-07",1,0.0673002696605155,0.130576356542875,61,0,140,4,"gray"
"436",436,"1.8.10.17","1.8.10",-16.44742997,-71.51959264,0,"2007-04-12",1,0.0670194784629344,0.130005160418719,5,0,140,5,"gray"
"427",427,"1.8.10.14","1.8.10",-16.44730925,-71.51927536,0,"2007-04-10",1,0.066981264284912,0.130072744007582,3,0,140,6,"gray"
"144",144,"1.8.9.158","1.8.9",-16.44739199,-71.51930787,0,"2007-04-17",1,0.0668799637203415,0.129203845698825,8,0,140,7,"gray"
"146",146,"1.8.9.160","1.8.9",-16.44740591,-71.51925022,0,"2007-04-17",1,0.066725790864641,0.128803517508045,8,0,140,8,"gray"
"145",145,"1.8.9.159","1.8.9",-16.44739597,-71.51928129,0,"2007-04-17",1,0.0664092107828513,0.128220776165792,8,0,140,9,"gray"
"605",605,"1.8.8.159","1.8.8",-16.4498752,-71.51585501,0,"2007-05-18",1,0.076517657952666,0.144195504553431,21,0,141,1,"blue"
"620",620,"1.8.8.161","1.8.8",-16.44971281,-71.51592957,0,"2007-05-17",1,0.0738076650621085,0.138310504646267,20,0,141,2,"gray"
"650",650,"1.8.8.160","1.8.8",-16.44979747,-71.51589414,0,"2007-05-17",1,0.0709455029408152,0.132962672055059,20,0,141,3,"gray"
"651",651,"1.8.8.160A","1.8.8",-16.44973206,-71.51588838,0,"2007-05-17",1,0.0702281895990613,0.131684610145203,20,0,141,4,"gray"
"1035",1035,"1.8.5.400","1.8.5",-16.44936877,-71.51570456,0,"2007-06-24",1,0.0761861222135083,0.14753639634281,37,0,142,1,"blue"
"607",607,"1.8.8.164","1.8.8",-16.44946113,-71.51603324,0,"2007-05-16",2,0.0759457883258546,0.139951376327197,19,0,142,2,"gray"
"580",580,"1.8.8.139","1.8.8",-16.44945387,-71.51582958,0,"2018-11-07",1,0.0740442702810733,0.142106158966773,61,0,142,3,"gray"
"595",595,"1.8.8.138","1.8.8",-16.44933224,-71.51585922,0,"2007-05-18",1,0.0722612668370692,0.139135290847224,21,0,142,4,"gray"
"606",606,"1.8.8.162","1.8.8",-16.44961903,-71.51595685,0,"2007-05-16",1,0.0717305387322944,0.133486544443725,19,0,142,5,"gray"
"621",621,"1.8.8.163","1.8.8",-16.44954322,-71.51599375,0,"2007-05-16",1,0.0713078611575845,0.131676814087307,19,0,142,6,"gray"
"880",880,"1.8.5.386","1.8.5",-16.44969448,-71.51554384,0,"2007-06-24",1,0.0701366192589868,0.135396249722333,37,0,142,7,"gray"
"1293",1293,"1.8.5.398","1.8.5",-16.44914704,-71.51570106,0,"2007-01-20",1,0.0686523825201357,0.132038546019699,33,0,142,8,"gray"
"961",961,"1.8.5.390","1.8.5",-16.44935124,-71.51548835,0,"2007-06-08",1,0.0679184761592583,0.131545766188299,29,0,142,9,"gray"
"881",881,"1.8.5.387","1.8.5",-16.44961656,-71.51551385,0,"2007-06-04",1,0.0676511970902315,0.130688920796891,25,0,142,10,"gray"
"617",617,"1.8.8.137","1.8.8",-16.44921386,-71.51588305,0,"2007-05-15",1,0.0676301833751256,0.12997157756846,18,0,142,11,"gray"
"882",882,"1.8.5.388","1.8.5",-16.44952578,-71.51553772,0,"2007-06-04",1,0.0673483515164604,0.130196283984624,25,0,142,12,"gray"
"883",883,"1.8.5.389","1.8.5",-16.44943654,-71.51550595,0,"2007-06-04",1,0.0668339544725024,0.129324855181022,25,0,142,13,"gray"
"1033",1033,"1.8.5.399","1.8.5",-16.44923207,-71.51570348,0,"2007-06-04",1,0.0653660905546782,0.125661974608783,25,0,142,14,"gray"
"454",454,"1.8.10.62","1.8.10",-16.44695228,-71.51924491,0,"2007-04-11",1,0.0761123597070629,0.144692149411367,4,0,143,1,"blue"
"426",426,"1.8.10.13","1.8.10",-16.44727368,-71.51918047,0,"2007-04-12",1,0.0710359991961932,0.138582526619355,5,0,143,2,"gray"
"456",456,"1.8.10.64","1.8.10",-16.4470624,-71.51910519,0,"2007-04-18",1,0.0697176547266888,0.133489553876767,9,0,143,3,"gray"
"455",455,"1.8.10.63","1.8.10",-16.44700381,-71.51916958,0,"2007-04-12",1,0.0679673979057564,0.129213726263814,5,0,143,4,"gray"
"425",425,"1.8.10.12","1.8.10",-16.44723482,-71.51907792,0,"2007-04-10",1,0.0668907536355047,0.130504691654584,3,0,143,5,"gray"
"423",423,"1.8.10.11","1.8.10",-16.44720005,-71.51900182,0,"2007-04-10",1,0.0667178448657819,0.130289356218142,3,0,143,6,"gray"
"149",149,"1.8.9.169","1.8.9",-16.44722265,-71.5189347,0,"2007-04-13",1,0.0647624537903762,0.126186895946936,6,0,143,7,"gray"
"159",159,"1.8.9.163","1.8.9",-16.44731704,-71.51908498,0,"2007-04-17",1,0.0645849052463643,0.12573685988333,8,0,143,8,"gray"
"477",477,"1.8.9.165","1.8.9",-16.44728635,-71.51904761,0,"2007-04-23",1,0.0644204551551734,0.125580149787071,11,0,143,9,"gray"
"206",206,"1.8.9.164","1.8.9",-16.44730302,-71.51908159,0,"2007-04-17",1,0.0643742027694576,0.125373171719228,8,0,143,10,"gray"
"147",147,"1.8.9.166","1.8.9",-16.44728208,-71.51901747,0,"2007-04-18",1,0.0640334184313691,0.124802626353334,9,0,143,11,"gray"
"148",148,"1.8.9.167","1.8.9",-16.44726853,-71.51899039,0,"2007-04-19",1,0.06389627182866,0.124522648940422,10,0,143,12,"gray"
"380",380,"1.8.9.168","1.8.9",-16.44724701,-71.51896896,0,"2007-04-18",1,0.0634931860367127,0.123649471020788,9,0,143,13,"gray"
"500",500,"1.8.8.11","1.8.8",-16.44647262,-71.51649208,0,"2007-05-08",1,0.075854000570532,0.142905241934913,13,0,144,1,"blue"
"490",490,"1.8.8.31","1.8.8",-16.44626307,-71.51654126,0,"2007-05-08",1,0.0740633047096141,0.137830821841519,13,0,144,2,"gray"
"516",516,"1.8.8.12","1.8.8",-16.44647718,-71.51659267,0,"2007-05-14",1,0.0738340910248252,0.138928253684688,17,0,144,3,"gray"
"489",489,"1.8.8.30","1.8.8",-16.44626828,-71.51662502,0,"2007-05-14",1,0.0736593145095119,0.137745404905707,17,0,144,4,"gray"
"492",492,"1.8.8.34","1.8.8",-16.44624672,-71.51633857,0,"2007-05-08",1,0.0717054719293635,0.132922290109961,13,0,144,5,"gray"
"504",504,"1.8.8.33","1.8.8",-16.44625334,-71.51640848,0,"2007-05-08",1,0.0716796933602753,0.132645224735072,13,0,144,6,"gray"
"1390",1390,"1.8.8.34A","1.8.8",-16.44627669,-71.51633238,0,"2007-06-12",1,0.0714077606265795,0.132386602323768,31,0,144,7,"gray"
"666",666,"1.8.8.13","1.8.8",-16.44648235,-71.51668944,0,"2006-11-21",1,0.0713778697241125,0.133304216152416,14,0,144,8,"gray"
"515",515,"1.8.8.9","1.8.8",-16.44646044,-71.51631754,0,"2018-11-09",1,0.0705345186526959,0.131035083736558,63,0,144,9,"gray"
"491",491,"1.8.8.32","1.8.8",-16.44625884,-71.51647162,0,"2007-05-08",2,0.0702222878873956,0.129618696716742,13,0,144,10,"gray"
"479",479,"1.8.8.10","1.8.8",-16.44646884,-71.51640765,0,"2007-05-08",1,0.0685805642491221,0.127762272962722,13,0,144,11,"gray"
"1329",1329,"1.8.4.29","1.8.4",-16.45218227,-71.51175228,0,"2007-07-06",1,0.0747846940446637,0.143691619513806,38,0,145,1,"blue"
"829",829,"1.8.5.158","1.8.5",-16.45228087,-71.51205215,0,"2018-11-07",1,0.0711112550313404,0.135112663057875,61,0,145,2,"gray"
"869",869,"1.8.5.156","1.8.5",-16.45212436,-71.51199197,0,"2018-11-09",2,0.0658754105707369,0.124271964482135,63,0,145,3,"gray"
"1330",1330,"1.8.4.30","1.8.4",-16.45208567,-71.51166061,0,"2007-07-06",1,0.0652078873748535,0.124967962956581,38,0,145,4,"gray"
"936",936,"1.8.5.152","1.8.5",-16.45181397,-71.5119198,0,"2018-11-09",1,0.0646430667345762,0.12732963412297,63,0,145,5,"gray"
"898",898,"1.8.5.155","1.8.5",-16.45204605,-71.51196963,0,"2018-11-07",1,0.0641502980738152,0.122655843498297,61,0,145,6,"gray"
"828",828,"1.8.5.157","1.8.5",-16.45220073,-71.51200768,0,"2018-11-09",2,0.0639585413616846,0.119862720316258,63,0,145,7,"gray"
"967",967,"1.8.5.153","1.8.5",-16.45188935,-71.51194819,0,"2018-11-09",1,0.0634710762078137,0.12436187240093,63,0,145,8,"gray"
"968",968,"1.8.5.154","1.8.5",-16.45196459,-71.51194073,0,"2018-11-07",1,0.0634277342912233,0.123088558845936,61,0,145,9,"gray"
"615",615,"1.8.8.125","1.8.8",-16.44829658,-71.51622794,0,"2006-11-08",1,0.0739129617775182,0.143211774113409,23,0,146,1,"blue"
"693",693,"1.8.7.5","1.8.7",-16.44835423,-71.51597342,0,"2007-07-06",1,0.0735754396887141,0.138024637539919,38,0,146,2,"gray"
"567",567,"1.8.8.127","1.8.8",-16.44852713,-71.51616944,0,"2007-05-21",1,0.0715109674478936,0.138029099008529,22,0,146,3,"gray"
"780",780,"1.8.7.6","1.8.7",-16.44826959,-71.51599816,0,"2006-12-12",1,0.0709752864006546,0.133846268957783,44,0,146,4,"gray"
"692",692,"1.8.7.4","1.8.7",-16.44843555,-71.51593892,0,"2007-07-16",2,0.0709113173137911,0.132146441377633,42,0,146,5,"gray"
"781",781,"1.8.7.6A","1.8.7",-16.44822477,-71.51599514,0,"2006-12-12",1,0.0706680167985411,0.13349878898618,2,0,146,6,"gray"
"616",616,"1.8.8.126","1.8.8",-16.44844771,-71.51619411,0,"2007-05-17",1,0.0704588408529256,0.136040305896043,20,0,146,7,"gray"
"694",694,"1.8.7.7","1.8.7",-16.44818334,-71.51603552,0,"2007-07-06",1,0.0694534052898803,0.131678174437341,38,0,146,8,"gray"
"665",665,"1.8.8.128","1.8.8",-16.44861402,-71.51612853,0,"2006-11-21",1,0.0693287710218687,0.133498666169138,23,0,146,9,"gray"
"695",695,"1.8.7.8","1.8.7",-16.44810492,-71.51606707,0,"2007-07-16",1,0.0674020656233808,0.128002187066538,42,0,146,10,"gray"
"752",752,"1.8.7.72","1.8.7",-16.44631357,-71.51491026,0,"2007-07-13",1,0.0733933958198325,0.141055579281984,41,0,147,1,"blue"
"782",782,"1.8.7.75","1.8.7",-16.44631774,-71.51519492,0,"2007-07-13",1,0.0715471437186104,0.133962498524104,41,0,147,2,"gray"
"710",710,"1.8.7.43","1.8.7",-16.44605239,-71.51467164,0,"2007-07-10",1,0.0712472595146559,0.136787867536677,40,0,147,3,"gray"
"751",751,"1.8.7.71","1.8.7",-16.44629981,-71.51480964,0,"2007-07-10",1,0.0695981149501601,0.133919161624662,40,0,147,4,"gray"
"754",754,"1.8.7.74","1.8.7",-16.44632402,-71.51510241,0,"2007-07-16",1,0.0694823199824762,0.131389908077409,42,0,147,5,"gray"
"820",820,"1.8.7.42","1.8.7",-16.44606963,-71.51475469,0,"2007-07-13",1,0.0677923965568498,0.12987216070537,41,0,147,6,"gray"
"708",708,"1.8.7.39A","1.8.7",-16.44608027,-71.51500143,0,"2007-07-13",1,0.0676943899852911,0.129413531454861,41,0,147,7,"gray"
"707",707,"1.8.7.39","1.8.7",-16.44609786,-71.5150368,0,"2007-07-10",1,0.0674671456647784,0.128863017438722,40,0,147,8,"gray"
"748",748,"1.8.7.40","1.8.7",-16.44609237,-71.51494471,0,"2007-07-10",1,0.0674469029047399,0.129035760227522,40,0,147,9,"gray"
"916",916,"1.8.7.41","1.8.7",-16.44607907,-71.51484757,0,"2007-07-10",1,0.0670156521675825,0.128250104267132,40,0,147,10,"gray"
"753",753,"1.8.7.73","1.8.7",-16.4463193,-71.51501215,0,"2007-07-13",1,0.0669358062396872,0.127283471010951,41,0,147,11,"gray"
"706",706,"1.8.7.38","1.8.7",-16.44610192,-71.51511342,0,"2007-07-13",1,0.0666103177940607,0.126837189747003,41,0,147,12,"gray"
"690",690,"1.8.7.37","1.8.7",-16.44610076,-71.51518344,0,"2007-07-09",1,0.0664757601338615,0.126294229522515,39,0,147,13,"gray"
"691",691,"1.8.7.37A","1.8.7",-16.44608428,-71.51516494,0,"2007-07-09",1,0.0662226839808144,0.125873362209844,39,0,147,14,"gray"
"577",577,"1.8.8.106A","1.8.8",-16.4469989,-71.5165014,0,"2007-05-14",1,0.0733537841528848,0.141544407956494,17,0,148,1,"blue"
"558",558,"1.8.8.107","1.8.8",-16.44710856,-71.51660674,0,"2007-05-15",1,0.0721320541216617,0.139367568265183,18,0,148,2,"gray"
"557",557,"1.8.8.104","1.8.8",-16.44689366,-71.51672871,0,"2018-11-05",1,0.0701337762649929,0.135840459033054,59,0,148,3,"gray"
"561",561,"1.8.8.110","1.8.8",-16.44705927,-71.51688967,0,"2007-05-14",1,0.0695797357763633,0.134620150234915,17,0,148,4,"gray"
"576",576,"1.8.8.106","1.8.8",-16.44695796,-71.51655539,0,"2007-05-17",1,0.0693711744900542,0.133902746991825,20,0,148,5,"gray"
"541",541,"1.8.8.103","1.8.8",-16.44686133,-71.5168178,0,"2018-11-05",1,0.0687442875428142,0.132776429127358,59,0,148,6,"gray"
"560",560,"1.8.8.109","1.8.8",-16.4471052,-71.51680394,0,"2007-05-15",1,0.0676618191929056,0.130694807130174,18,0,148,7,"gray"
"575",575,"1.8.8.105","1.8.8",-16.44693396,-71.51664128,0,"2007-05-10",1,0.0672184494954237,0.129833557837059,15,0,148,8,"gray"
"559",559,"1.8.8.108","1.8.8",-16.44710919,-71.51670308,0,"2007-05-10",1,0.0660105613164669,0.127208707299033,15,0,148,9,"gray"
"186",186,"1.8.9.190","1.8.9",-16.44713344,-71.51813058,0,"2007-04-16",1,0.0731251465046947,0.140325463385885,7,0,149,1,"blue"
"257",257,"1.8.9.187","1.8.9",-16.4470391,-71.51835855,0,"2006-09-05",1,0.0725340508330532,0.138303750243028,10,0,149,2,"gray"
"292",292,"1.8.9.188","1.8.9",-16.44706724,-71.51828853,0,"2006-09-06",1,0.0705375816133728,0.134547866668908,7,0,149,3,"gray"
"293",293,"1.8.9.189","1.8.9",-16.44710222,-71.51820612,0,"2007-04-19",1,0.0698579627483722,0.133541516892127,10,0,149,4,"gray"
"185",185,"1.8.9.186","1.8.9",-16.44701391,-71.51843484,0,"2007-04-13",1,0.0685208479103161,0.13002472767842,6,0,149,5,"gray"
"113",113,"1.8.9.125","1.8.9",-16.44761544,-71.51928034,0,"2007-04-18",2,0.0722858682494227,0.1324275517482,9,0,150,1,"blue"
"114",114,"1.8.9.127","1.8.9",-16.44766455,-71.51933147,0,"2006-08-25",2,0.072098098477052,0.132465085608185,10,0,150,2,"gray"
"153",153,"1.8.9.126","1.8.9",-16.44764167,-71.51931434,0,"2007-04-19",1,0.0719051094805885,0.13187510941349,10,0,150,3,"gray"
"152",152,"1.8.9.124","1.8.9",-16.44759755,-71.51926195,0,"2007-04-18",1,0.0718257468056077,0.131765099743923,9,0,150,4,"gray"
"154",154,"1.8.9.128","1.8.9",-16.44769366,-71.51936335,0,"2007-04-18",1,0.0713208087301432,0.131868416115736,9,0,150,5,"gray"
"178",178,"1.8.9.123","1.8.9",-16.44757946,-71.5192319,0,"2007-04-23",1,0.0711330994521844,0.130797908211363,11,0,150,6,"gray"
"179",179,"1.8.9.157","1.8.9",-16.447454,-71.51929945,0,"2006-08-30",1,0.0669801332845562,0.127922151458115,10,0,150,7,"gray"
"287",287,"1.8.9.151","1.8.9",-16.44758141,-71.51943519,0,"2007-04-17",1,0.0660294056722986,0.127332263294649,8,0,150,8,"gray"
"123",123,"1.8.9.152","1.8.9",-16.44755577,-71.51940392,0,"2007-04-23",1,0.0659192695513074,0.126834804066511,11,0,150,9,"gray"
"126",126,"1.8.9.156","1.8.9",-16.44747625,-71.51932855,0,"2018-11-08",1,0.0654687032046262,0.125114291892194,62,0,150,10,"gray"
"125",125,"1.8.9.154","1.8.9",-16.44752359,-71.51936558,0,"2007-04-23",1,0.0651662032499406,0.124849299806634,11,0,150,11,"gray"
"124",124,"1.8.9.153","1.8.9",-16.44753814,-71.51938273,0,"2007-04-18",1,0.0648651473064421,0.124416538128209,9,0,150,12,"gray"
"143",143,"1.8.9.155","1.8.9",-16.44749332,-71.5193409,0,"2007-04-18",1,0.0646444042063968,0.123494623669319,9,0,150,13,"gray"
"122",122,"1.8.9.150","1.8.9",-16.4476063,-71.51946102,0,"2007-04-18",1,0.0645639682169995,0.124428539300472,9,0,150,14,"gray"
"637",637,"1.8.8.181","1.8.8",-16.44793895,-71.51665483,0,"2007-05-16",1,0.0721673758681733,0.140618416635001,19,0,151,1,"blue"
"623",623,"1.8.8.180","1.8.8",-16.44804128,-71.51664023,0,"2007-05-18",1,0.0715732449713775,0.139623027248383,21,0,151,2,"gray"
"638",638,"1.8.8.182","1.8.8",-16.44784166,-71.5166567,0,"2007-05-15",1,0.0655682796847856,0.126990279798992,18,0,151,3,"gray"
"636",636,"1.8.8.179","1.8.8",-16.44813725,-71.51660911,0,"2007-05-16",1,0.0647329314932291,0.125708042777825,19,0,151,4,"gray"
"1066",1066,"1.8.5.93","1.8.5",-16.45149401,-71.51335492,0,"2007-06-06",1,0.0717092757202093,0.138093212564477,27,0,152,1,"blue"
"931",931,"1.8.5.104","1.8.5",-16.45152592,-71.51327785,0,"2007-06-24",1,0.0693615983018524,0.133725069730209,37,0,152,2,"gray"
"964",964,"1.8.5.85","1.8.5",-16.45175552,-71.51306787,0,"2011-05-09",1,0.06859736577781,0.131851543519292,54,0,152,3,"gray"
"1009",1009,"1.8.5.83","1.8.5",-16.45171878,-71.5132228,0,"2011-05-17",1,0.0684653880594569,0.132918658300629,55,0,152,4,"gray"
"759",759,"1.8.5.103","1.8.5",-16.45155117,-71.51317602,0,"2007-06-06",1,0.0678559448880328,0.130845393059171,27,0,152,5,"gray"
"1010",1010,"1.8.5.86","1.8.5",-16.45175054,-71.51300139,0,"2007-06-11",1,0.0678325099500195,0.129260091054342,30,0,152,6,"gray"
"1002",1002,"1.8.5.100","1.8.5",-16.45159148,-71.51296229,0,"2007-06-07",1,0.0675540242039416,0.130088516804849,28,0,152,7,"gray"
"930",930,"1.8.5.102","1.8.5",-16.45156017,-71.51309895,0,"2007-06-11",1,0.0663609631033846,0.127790635857042,30,0,152,8,"gray"
"1370",1370,"1.8.5.84","1.8.5",-16.45173159,-71.51314496,0,"2011-05-09",1,0.0661772049136806,0.127781316163284,54,0,152,9,"gray"
"1008",1008,"1.8.5.82","1.8.5",-16.45171494,-71.51331216,0,"2007-06-06",1,0.0651925039615133,0.126093463872439,27,0,152,10,"gray"
"890",890,"1.8.5.101","1.8.5",-16.45157812,-71.51303331,0,"2007-06-06",1,0.0647402388432207,0.124328020501481,27,0,152,11,"gray"
"112",112,"1.8.9.122","1.8.9",-16.44756146,-71.51920853,0,"2018-11-08",2,0.0707470480988462,0.130530644767694,62,0,153,1,"blue"
"110",110,"1.8.9.120","1.8.9",-16.44751601,-71.51916746,0,"2007-04-17",1,0.0687941853019589,0.128599406602578,8,0,153,2,"gray"
"111",111,"1.8.9.121","1.8.9",-16.44753741,-71.5191855,0,"2007-04-17",1,0.0687900536535708,0.127643079379529,8,0,153,3,"gray"
"109",109,"1.8.9.119","1.8.9",-16.44749397,-71.51914024,0,"2007-04-17",1,0.067894689713724,0.127826518520187,8,0,153,4,"gray"
"108",108,"1.8.9.118","1.8.9",-16.44748198,-71.51911292,0,"2007-04-17",1,0.0674330842480902,0.127589780779481,8,0,153,5,"gray"
"476",476,"1.8.9.161","1.8.9",-16.44735616,-71.51921788,0,"2006-10-02",1,0.0673093536850992,0.13072657200253,8,0,153,6,"gray"
"138",138,"1.8.9.117","1.8.9",-16.44745693,-71.51908669,0,"2006-08-28",1,0.0668918736219294,0.127391365797075,10,0,153,7,"gray"
"107",107,"1.8.9.115","1.8.9",-16.4474393,-71.5190049,0,"2007-04-17",1,0.0667208690224952,0.128236600302122,8,0,153,8,"gray"
"137",137,"1.8.9.116","1.8.9",-16.44744395,-71.51904565,0,"2007-04-23",1,0.0659087511438918,0.126091479723445,11,0,153,9,"gray"
